sample	B_cell	T_cell.CD4	T_cell.CD8	Neutrophil	Macrophage	DC
TCGA-CN-5358-01A	0.15864582	0.357385011	0.52577099	0.285769151	0.361929477	1.031642552
TCGA-CN-5359-01A	0.156339881	0.300094319	0.424417077	0.283511835	0.26257942	1.011923892
TCGA-CN-5360-01A	0.207791019	0.277316958	0.476108433	0.200368817	0.297016806	0.992625305
TCGA-CN-5361-01A	0.072460004	0.137079411	0.138532088	0.109901764	0.080558139	0.445735687
TCGA-CN-5363-01A	0.002882952	0.183785118	0.153782922	0.201652888	0.121420315	0.466963811
TCGA-CN-5364-01A	0.064584526	0.111080498	0.143340687	0.080876448	0.086452856	0.431789016
TCGA-CN-5365-01A	0.035229052	0.080455039	0.15341239	0.0995017	0.018644596	0.412903372
TCGA-CN-5366-01A	0.055301593	0.132197798	0.148283495	0.113606244	0.075439628	0.413531383
TCGA-CN-5367-01A	0.102179213	0.082142031	0.070925042	0.124929505	0.084300629	0.462899868
TCGA-CN-5369-01A	0.114367956	0.147917054	0.394674893	0.28221905	0.108699615	0.735550378
TCGA-CN-5370-01A	0.027853769	0.297747051	0.171706547	0.35145271	0.36797484	0.889978116
TCGA-CN-5373-01A	0.081809808	0.189561127	0.112517195	0.232882779	0.069510903	0.609768249
TCGA-CN-5374-01A	0.210720827	0.406940063	0.249598485	0.083837865	0.049495525	0.488083006
TCGA-CN-6010-01A	0.109374244	0.114672083	0.177289291	0.063093973	0.063615703	0.388232842
TCGA-CN-6011-01A	0.020516635	0.09281405	0.141655356	0.159939895	0.043328188	0.39848324
TCGA-CN-6012-01A	0.136792163	0.173185103	0.19397868	0.108855395	0.096097302	0.552169315
TCGA-CN-6013-01A	0.058642168	0.28628846	0.365637087	0.2625091	0.187308032	0.957346342
TCGA-CN-6016-01A	0.115070661	0.185384056	0.196069822	0.085485182	0.283544755	0.648339121
TCGA-CN-6017-01A	0.243985076	0.262955762	0.736448242	0.344013519	0.254750153	1.053956138
TCGA-CN-6018-01A	0.062656348	0.159799212	0.213668225	0.256291629	0.161429076	0.659157771
TCGA-CN-6019-01A	0.141230338	0.260515359	0.266078939	0.113524137	0.482575441	1.016778583
TCGA-CN-6020-01A	0.025139243	0.138638429	0.109672418	0.139187491	0.053294365	0.442285135
TCGA-CN-6021-01A	0.085140993	0.088541786	0.163394139	0.06690619	0.090273292	0.309678454
TCGA-CN-6022-01A	0.089917708	0.219578947	0.145407366	0.144179699	0.232792373	0.723401545
TCGA-CN-6023-01A	0.164510707	0.178943237	0.523167021	0.126829835	0.18095176	0.709819899
TCGA-CN-6024-01A	0.036109885	0.055348604	0.066057526	0.021557031	0	0.253347984
TCGA-CN-6988-01A	0.036058904	0.05383872	0.069899538	0.03131376	0	0.202254826
TCGA-CN-6989-01A	0.065915945	0.272590781	0.145045512	0.114395491	0.237186163	1.183172439
TCGA-CN-6992-01A	0.039424865	0.113829306	0.119737625	0.04472656	0.074673723	0.391243447
TCGA-CN-6994-01A	0	0.251017709	0.001381369	0.09335718	0.108143667	0.402774366
TCGA-CN-6995-01A	0.094934832	0.105606895	0.327750924	0.140585354	0.137006023	0.576474605
TCGA-CN-6996-01A	0	0.303500645	0.200919404	0.353014848	0.209733423	0.91065491
TCGA-CN-6997-01A	0.042339233	0.094265595	0.098850888	0.030107395	0.035694875	0.389657577
TCGA-CN-6998-01A	0.019918044	0.07800422	0.067137502	0.086486541	0.015070045	0.374704182
TCGA-CN-A497-01A	0.06584643	0.160087961	0.154368063	0.06222121	0.055266033	0.460086401
TCGA-CN-A498-01A	0.050773573	0.097434473	0.138101537	0.052303485	0.07529295	0.37479998
TCGA-CN-A499-01A	0.006087021	0.210955126	0.249494999	0.341431971	0.014974894	0.550360228
TCGA-CN-A49A-01A	0.050003341	0.072813867	0.067684573	0.042711497	0.013437762	0.292769271
TCGA-CN-A49B-01A	0.028673475	0.168363593	0.238818262	0.175351168	0.199077922	0.539551778
TCGA-CN-A49C-01A	0.077665387	0.095911935	0.118121825	0.071680558	0.017343297	0.283389469
TCGA-CN-A63T-01A	0.064293031	0.105735722	0.260821284	0.114489962	0.122891006	0.454494689
TCGA-CN-A63U-01A	0.070444249	0.10979784	0.026060117	0.030737843	0	0.209146464
TCGA-CN-A63W-01A	0.016971524	0.076920609	0.078386474	0.062715513	0	0.294778296
TCGA-CN-A641-01A	0.059319497	0.064617959	0.082737639	0.035498781	0	0.26513533
TCGA-CN-A642-01A	0.036722304	0.112220912	0.223538755	0.135481921	0.06724091	0.42582313
TCGA-CN-A6UY-01A	0.303150493	0.0095694	0.503718577	0.100209901	0.023901234	0.618257751
TCGA-CN-A6V1-01A	1.458990553	1.177116266	0.26150608	0.191148006	0.334338493	1.106473233
TCGA-CN-A6V3-01A	0.110443629	0.121455458	0.167498281	0.153933396	0.053984201	0.395077193
TCGA-CN-A6V6-01A	0.132521645	0.236965839	0.410660408	0.225933315	0.11556524	0.587377876
TCGA-CN-A6V7-01A	0.045212057	0.077646199	0.149822802	0.043236696	0.038012527	0.288647532
TCGA-CQ-5323-01A	0.072702453	0.15199496	0.117589287	0.111873792	0.004317244	0.453739596
TCGA-CQ-5324-01A	0.029612702	0.089804398	0.157291481	0.098244239	0	0.403906966
TCGA-CQ-5325-01A	0.301933843	0.209779802	0.487654667	0.261172493	0.273579471	0.949772589
TCGA-CQ-5326-01A	0.029949829	0.124375983	0.089302687	0.173021981	0.156592534	0.650471282
TCGA-CQ-5327-01A	0.092136346	0.139893767	0.281350792	0.157530456	0.101698466	0.613620215
TCGA-CQ-5329-01A	0.065020112	0.165637114	0.168562977	0.183426376	0.224811541	0.54423164
TCGA-CQ-5330-01A	0.008574948	0.297184904	0.185679654	0.317981636	0.288365033	0.788368561
TCGA-CQ-5331-01A	0.159878936	0.18471428	0.182015185	0.291907213	0.046199648	0.73395269
TCGA-CQ-5332-01A	0.076405789	0.072688522	0.127594502	0.035626325	0.056233934	0.414420088
TCGA-CQ-5333-01A	0.402935626	0.177944513	0.406630062	0.207303805	0.602464246	1.051410393
TCGA-CQ-5334-01A	0	0.19368892	0.406245306	0.254563768	0.200113536	0.71056254
TCGA-CQ-6218-01A	0.04614188	0.082241591	0.088985666	0.130795406	0.000624776	0.400706503
TCGA-CQ-6219-01A	0.036339823	0.183471819	0.366989745	0.205019644	0.16703448	0.710396427
TCGA-CQ-6220-01A	0.063853334	0.078980908	0.107425818	0.092247997	0.017877186	0.366818523
TCGA-CQ-6221-01A	0	0.135621875	0.16875109	0.08934338	0.381486398	0.425816375
TCGA-CQ-6222-01A	0.109475168	0.215174453	0.223090432	0.100916713	0.144340308	0.828895636
TCGA-CQ-6223-01A	0.027403917	0.083860719	0.150270003	0.09745081	0	0.388651208
TCGA-CQ-6224-01A	0.08841138	0.223728584	0.037149687	0.196225381	0.10426367	0.595891604
TCGA-CQ-6225-01A	0	0.09314866	0.150083559	0	0	0.245499686
TCGA-CQ-6227-01A	0.05047554	0.120997475	0.143835058	0.063016127	0.074129212	0.394204103
TCGA-CQ-6228-01A	0.082268019	0.077324471	0.089371396	0.041011348	0.080933062	0.308698442
TCGA-CQ-6229-01A	0.030879108	0.11987872	0.114305428	0.128079286	0.023254811	0.342967439
TCGA-CQ-7063-01A	0.141954443	0.170786502	0.305932203	0.22824916	0.106170105	0.798188328
TCGA-CQ-7065-01A	0.021606065	0.04923946	0.042518754	0.055103244	0	0.213095026
TCGA-CQ-7067-01A	0.04640619	0.127300646	0.085337709	0.160244215	0.054176223	0.38308776
TCGA-CQ-7068-01A	0.15749344	0.094086835	0.528314129	0.303056647	0.088017445	0.814995883
TCGA-CQ-7069-01A	0.050761326	0.068658056	0.149000047	0.099212633	0	0.418405432
TCGA-CQ-7071-01A	0.096865893	0.059011805	0.168594711	0.070128471	0.042948514	0.476889157
TCGA-CQ-7072-01A	0.092214511	0.185843063	0.046805525	0.043825914	0.067757612	0.464072959
TCGA-CQ-A4C6-01A	0.009830171	0.13127902	0.093055356	0.224286532	0	0.497352605
TCGA-CQ-A4C7-01A	0.012687292	0.139995601	0.0725941	0.15830684	0.031091496	0.361570018
TCGA-CQ-A4C9-01A	0.051988196	0.096938634	0.082706592	0.06300661	0.045702011	0.310981813
TCGA-CQ-A4CA-01A	0.058931208	0.141241367	0.279736341	0.22979957	0.156288457	0.518973592
TCGA-CQ-A4CB-01A	0.040643001	0.125001185	0.091472912	0.175363967	0.088967941	0.506914192
TCGA-CQ-A4CD-01A	0.029141247	0.128854655	0.095477461	0.158601408	0.03600357	0.415351419
TCGA-CQ-A4CE-01A	0.042886277	0.083986315	0.140304504	0.060851291	0	0.335444306
TCGA-CQ-A4CG-01A	0.062471443	0.128881735	0.043490304	0.100047363	0	0.379724004
TCGA-CQ-A4CH-01A	0.05872786	0.111597023	0.116156716	0.105208069	0.077482738	0.396835089
TCGA-CQ-A4CI-01A	0.029810261	0.057904475	0.089976634	0.012831121	0.030095988	0.247014207
TCGA-CR-5243-01A	0.141693317	0.225454508	0.267348663	0.139553868	0	0.534377407
TCGA-CR-5247-01A	0.054380719	0.074013167	0.062459597	0.018378713	0.018829185	0.254874926
TCGA-CR-5248-01A	0.328205179	0.07967542	1.864776468	0.214690968	0.281032716	1.229997717
TCGA-CR-5249-01A	0.511689629	0.442794878	0.351469579	0.139610298	0.109910723	0.771753552
TCGA-CR-5250-01A	0.308652646	0.284341247	0.146216588	0.128370905	0	0.551611962
TCGA-CR-6467-01A	0.421107944	0.454192539	0.532050037	0.169903671	0.141139484	0.806145194
TCGA-CR-6470-01A	0.59084451	0.549427038	0.413080454	0.18303293	0.145596945	0.921588747
TCGA-CR-6471-01A	0.111619827	0.176644596	0.357087807	0.123616749	0.0618977	0.63480949
TCGA-CR-6472-01A	0.082895587	0.095140753	0.122625421	0.025725722	0	0.263545916
TCGA-CR-6473-01A	0.039089516	0.147728742	0.102988994	0.051982718	0	0.27773839
TCGA-CR-6474-01A	0.071848199	0.081605467	0.278835113	0.205040628	0.150039399	0.558083656
TCGA-CR-6477-01A	0.086607345	0.228051587	0.11982763	0.092433729	0.100464347	0.826883535
TCGA-CR-6478-01A	0.231833316	0.366541052	0.386731277	0.365497485	0.25679572	1.267797393
TCGA-CR-6481-01A	0.715546988	0.487419743	0.819731089	0.216276136	0.259883769	1.518591116
TCGA-CR-6482-01A	0.546643677	0.674415151	0.36640461	0.236995141	0.279070173	1.037578852
TCGA-CR-6484-01A	0.112706627	0.330266389	0.231497019	0.257383502	0.207671907	0.840491722
TCGA-CR-6487-01A	0.558004641	0.32366794	0.995785259	0.235586213	0.287223569	1.391672131
TCGA-CR-6488-01A	0.061988392	0.260098961	0.168155565	0.144208432	0.232850463	0.745260356
TCGA-CR-6491-01A	0.04239131	0.062054139	0.133606494	0.028085921	0.000815345	0.304252567
TCGA-CR-6492-01A	0.072977959	0.133457345	0.099950412	0.144749637	0.047511389	0.399536365
TCGA-CR-6493-01A	0.025794341	0.105875847	0.031158146	0.085164476	0	0.279573096
TCGA-CR-7364-01A	0.106898294	0.110244288	0.158857133	0.101284037	0.012595248	0.450401828
TCGA-CR-7365-01A	0.033991532	0.076207142	0.109774183	0.06697323	0.080104257	0.323734425
TCGA-CR-7367-01A	0.097281586	0.135640412	0.206811926	0.10276165	0.160967409	0.491669402
TCGA-CR-7368-01A	0.087437567	0.126471752	0.238949723	0.122865743	0.054050579	0.473612922
TCGA-CR-7369-01A	0.092328941	0.119059962	0.204431563	0.082117085	0.051191015	0.437540585
TCGA-CR-7370-01A	0.052463592	0.08775509	0.198165963	0.088122035	0.074007791	0.416911027
TCGA-CR-7371-01A	0.087582078	0.185517253	0.302481728	0.192038742	0.105864186	0.611930015
TCGA-CR-7372-01A	0.059990577	0.102900229	0.114136884	0.064411855	0.047816612	0.38571972
TCGA-CR-7373-01A	0	0.255069926	0.140437195	0.352678239	0.031416812	0.660152899
TCGA-CR-7374-01A	0.200642113	0.20645112	0.209030047	0.087438688	0.085071858	0.496223105
TCGA-CR-7376-01A	0.269065832	0.377075873	0.639149788	0.382181106	0.541616111	1.603050585
TCGA-CR-7377-01A	0.284307943	0.254590318	0.490190737	0.159161895	0.268028191	0.901941214
TCGA-CR-7379-01A	0.069398054	0.06059549	0.149861185	0.132495021	0.076922767	0.487219423
TCGA-CR-7380-01A	0.034645779	0.144241073	0.163403537	0.120306405	0.161810203	0.470717842
TCGA-CR-7382-01A	0.223516415	0.346699646	0.372858956	0.535372702	0.304570481	1.253121615
TCGA-CR-7383-01A	0.218622025	0.179776043	0.193845594	0.137326713	0.169818148	0.654812878
TCGA-CR-7385-01A	0.18374338	0.284294314	0.325226068	0.167931035	0.103366472	0.674496007
TCGA-CR-7386-01A	0.154078161	0.24636103	0.218004857	0.209323373	0.225078614	0.811463217
TCGA-CR-7388-01A	0.287373608	0.185831757	0.250015175	0.208284766	0.134709397	0.650529949
TCGA-CR-7389-01A	0.187589136	0.110809495	0.101282358	0.117746911	0.079133179	0.48725426
TCGA-CR-7390-01A	0.044632743	0.086180048	0.084509169	0.083823545	0.058539353	0.312174038
TCGA-CR-7391-01A	0.095794592	0.20390167	0.304580523	0.117451763	0.123915214	0.58374752
TCGA-CR-7392-01A	0.224635076	0.299266253	0.257876545	0.261152568	0.12550136	0.844265609
TCGA-CR-7393-01A	0.227128899	0.340449936	0.487274823	0.177179516	0.279096018	0.746591912
TCGA-CR-7394-01A	0.15815311	0.193012903	0.614018942	0.238563386	0.181371364	0.818794814
TCGA-CR-7395-01A	0.140742196	0.160005011	0.381901674	0.203998996	0.146643393	0.774121125
TCGA-CR-7397-01A	0.104873911	0.170451866	0.154353936	0.090011754	0.087200099	0.477264186
TCGA-CR-7398-01A	0.080620401	0.145730354	0.175277594	0.128627759	0.061038709	0.451998498
TCGA-CR-7399-01A	0.272677347	0.151706492	0.544140811	0.164040863	0.247291059	0.969964396
TCGA-CR-7401-01A	0.063125779	0.106698564	0.119253751	0.077310809	0.024232547	0.391737863
TCGA-CR-7402-01A	0.672640065	0	0.175931058	2.17E-05	0.032195764	0.853356514
TCGA-CR-7404-01A	0.18347097	0.328953584	0.346903147	0.144130831	0.165700437	0.733073644
TCGA-CV-5430-01A	0.182714836	0.249986877	0.152943177	0.112748049	0.119801236	0.588967129
TCGA-CV-5431-01A	0.418115338	0.234552438	0.314384636	0.112194824	0.109641601	0.873274471
TCGA-CV-5432-01A	0.039720961	0.0783631	0.098257979	0.041072638	0.022977263	0.272779052
TCGA-CV-5434-01A	0.031724601	0.271924558	0.154236745	0.12207333	0.204336869	0.732980004
TCGA-CV-5435-01A	0.063101119	0.061087162	0.089325474	0.035568042	0.028754401	0.310969375
TCGA-CV-5436-01A	0.067969422	0.075970468	0.159101906	0.056768553	0	0.401942315
TCGA-CV-5439-01A	0.080964252	0.134980781	0.112361908	0.075232831	0.035244359	0.416458916
TCGA-CV-5440-01A	0.018316184	0.091803192	0.067935662	0.044919053	0	0.283265157
TCGA-CV-5441-01A	0.076131853	0.111048288	0.13891261	0.035132794	0.080326211	0.276856439
TCGA-CV-5442-01A	0.041493945	0.033982733	0.106345344	0.023288807	0	0.22182615
TCGA-CV-5443-01A	0.295256476	0.113594777	0.533435797	0.174239052	0.214747566	0.85650136
TCGA-CV-5444-01A	0.110069538	0.248045599	0.183802097	0.252994582	0.257594541	0.739485464
TCGA-CV-5966-01A	0	0.201237073	0.072289429	0.246763112	0.066133162	0.555870983
TCGA-CV-5970-01A	0.084837638	0.094880426	0.098245126	0.075974895	0.048999617	0.426099151
TCGA-CV-5971-01A	0.116742468	0.317626706	0.246898496	0.136708164	0.181625905	0.640744577
TCGA-CV-5973-01A	0.043788192	0.047963328	0.090841947	0.025686263	0.000244483	0.286627831
TCGA-CV-5976-01A	0.005090717	0.122363674	0.063971336	0.091432569	0.021900877	0.347420642
TCGA-CV-5977-01A	0	0.097798875	0.003799728	0.138434219	0	0.246871079
TCGA-CV-5978-01A	0.072996428	0.312137816	0.136843304	0.221102028	0.268268779	1.276212171
TCGA-CV-5979-01A	0.055789276	0.105470797	0.042815695	0.080455504	0.002501636	0.332097339
TCGA-CV-6003-01A	0.050874681	0.10758447	0.025800741	0.114392325	0	0.327257846
TCGA-CV-6433-01A	0.086566972	0.052456697	0.980310463	0.213469326	0.223757724	0.726246004
TCGA-CV-6436-01A	0.028136152	0.007448485	0.306008078	0.068446671	0.026319557	0.346882962
TCGA-CV-6441-01A	0.015774543	0.082173354	0.033412161	0.051097829	0	0.219147461
TCGA-CV-6933-11A	0.017426527	0.036631516	0.068573056	0	0	0.187443699
TCGA-CV-6933-01A	0	0.281613499	0.046297855	0.094649221	0.140658248	0.917432611
TCGA-CV-6934-11A	0.03877203	0.082842841	0.141036559	0.058755738	0	0.273156269
TCGA-CV-6934-01A	0.066486576	0.226215564	0.337781547	0.183516717	0.276383319	0.71350573
TCGA-CV-6935-11A	0.040967023	0.06343949	0.119343267	0.02866567	0.030161665	0.285507604
TCGA-CV-6935-01A	0.07756226	0.048417829	0.092172473	0.017819933	0.029072204	0.319895358
TCGA-CV-6936-11A	0.021703538	0.077304563	0.192746658	0.068762383	0.16016417	0.376304661
TCGA-CV-6936-01A	0.024993944	0.105705743	0.198672797	0.090635581	0.059641967	0.388704393
TCGA-CV-6937-01A	0.044888713	0.097931681	0.082475948	0.059785575	0.056500651	0.330118837
TCGA-CV-6938-11A	0.01967414	0.122480032	0.156883741	0.097778517	0.207245171	0.463849412
TCGA-CV-6938-01A	0	0.25085241	0.152551198	0.317758646	0.072153505	0.935777931
TCGA-CV-6939-11A	0.001545151	0.083775562	0.095869274	0.02156621	0.030115044	0.259978897
TCGA-CV-6939-01A	0.231894842	0.184380798	0.337692028	0.163502822	0.160416256	0.68672163
TCGA-CV-6940-01A	0.041604463	0.088710574	0.102018566	0.04265667	0.030213908	0.316587749
TCGA-CV-6941-01A	0.053382076	0.127764203	0.09729036	0.094214917	0.073200812	0.431686829
TCGA-CV-6942-01A	0.179532239	0.10806241	0.408279515	0.279058078	0.095515725	0.653923783
TCGA-CV-6943-11A	0.025604037	0.071079075	0.135861879	0.033547501	0	0.287357007
TCGA-CV-6943-01A	0.079913268	0.346905418	0.575769475	0.306728287	0.222157548	0.813591316
TCGA-CV-6945-01A	0.03939586	0.05255435	0.075639883	0.021717203	0.010934531	0.261915937
TCGA-CV-6948-01A	0.056308919	0.087275543	0.184824684	0.057532961	0.024774113	0.427121117
TCGA-CV-6950-01A	0.103949061	0.139025641	0.104810608	0.078265316	0.041503271	0.432256034
TCGA-CV-6951-01A	0.032511875	0.062506375	0.081231561	0.038269062	0.024191369	0.240971884
TCGA-CV-6952-01A	0.004979826	0.125889917	0.089091991	0.1650493	0	0.419820909
TCGA-CV-6953-01A	0.124619949	0.044785323	0.185632256	0.034447893	0.033922143	0.412776879
TCGA-CV-6954-01A	0.198633241	0.115001732	0.039359342	0.127434405	0.051508813	0.538617468
TCGA-CV-6955-11A	0.067400287	0.159654536	0.231665157	0.103670432	0.031161064	0.467878765
TCGA-CV-6955-01A	0.052005303	0.093331045	0.159142831	0.088254636	0.00671003	0.367137142
TCGA-CV-6956-11A	0.041856041	0.078799561	0.151706909	0.042731596	0	0.283294669
TCGA-CV-6956-01A	0.024289993	0.086001599	0.046781449	0.02526537	0	0.217020579
TCGA-CV-6959-11A	0.065488062	0.10062122	0.191160849	0.044074713	0.01363198	0.38347558
TCGA-CV-6959-01A	0.031632514	0.170128695	0.126167125	0.174984582	0.06051871	0.532934639
TCGA-CV-6960-11A	0.024674224	0.068814306	0.121974942	0.041636462	0.074605533	0.284171054
TCGA-CV-6960-01A	0.064454838	0.148965586	0.044387167	0.084679666	0.012090368	0.364602147
TCGA-CV-6961-11A	0.063369167	0.019113926	0.114899025	0.01093294	0	0.252869172
TCGA-CV-6961-01A	0.10202348	0.078671993	0.122092585	0.087520608	0.095045153	0.487388702
TCGA-CV-6962-11A	0.0293595	0.060307069	0.111713655	0.023426914	0.021159505	0.271035491
TCGA-CV-6962-01A	0.024194004	0.049437626	0.083307788	0.013729783	0.000518932	0.248038854
TCGA-CV-7089-01A	0.021997529	0.121081921	0.108081775	0.09446859	0	0.371894305
TCGA-CV-7090-01A	0.028263982	0.230854591	0.139455013	0.247479877	0.139566874	0.829884159
TCGA-CV-7091-11A	0	0.111849436	0.092552645	0.039356828	0.006692634	0.348067858
TCGA-CV-7091-01A	0.08604314	0.123003076	0.130645248	0.080154906	0.03964338	0.367228043
TCGA-CV-7095-01A	0.042187611	0.110379578	0.052771646	0.065858077	0.017115295	0.351659733
TCGA-CV-7097-11A	0.090676937	0.117193173	0.223338595	0.136602168	0.244010946	0.471506529
TCGA-CV-7097-01A	0	0.102069063	0.175785893	0.146539602	0.184187481	0.635318838
TCGA-CV-7099-01A	0	0.143236418	0.170881494	0.189298774	0.010308885	0.537688824
TCGA-CV-7100-01A	0.00179507	0.219150685	0.168697731	0.220628463	0.07291331	0.454118662
TCGA-CV-7101-11A	0.021409773	0.06341443	0.07228209	0.010592961	0	0.205002346
TCGA-CV-7101-01A	0.174299368	0.109085957	0.200825927	0.091696078	0.123503176	0.494414287
TCGA-CV-7102-01A	0.051123798	0.142624359	0.123912672	0.073755888	0.18944171	0.531376807
TCGA-CV-7103-11A	0.051956452	0.077982718	0.144605385	0.017077092	0.014314168	0.334330397
TCGA-CV-7103-01A	0.105602741	0.119480436	0.072875131	0.026030758	0.092380243	0.393196324
TCGA-CV-7104-01A	0.011875193	0.250463191	0	0.257155704	0.150891415	0.59235543
TCGA-CV-7177-11A	0.014239318	0.056557665	0.094283635	0.040074979	0	0.245130248
TCGA-CV-7177-01A	0.070404166	0.085050941	0.091990729	0.037187263	0.080227437	0.383921723
TCGA-CV-7178-11A	0.028457688	0.087914967	0.089337141	0.028874939	0.021410353	0.326596489
TCGA-CV-7178-01A	0.128275121	0.168531456	0.242842036	0.131378206	0.192803223	0.592875858
TCGA-CV-7180-01A	0.048863237	0.060559799	0.110350617	0.029755508	0	0.24551274
TCGA-CV-7183-11A	0.023052438	0.040944113	0.098849576	0.010455925	0	0.205779475
TCGA-CV-7183-01A	0.039773001	0.026639193	0.110416028	0.008776815	0	0.254211751
TCGA-CV-7235-11A	0.295154327	0.191749876	0.265050239	0.152352152	0.364503224	0.90398463
TCGA-CV-7235-01A	0.165351445	0.091992895	0.331172037	0.201129361	0.078629895	0.64013494
TCGA-CV-7236-01A	0.068105464	0.137395411	0.092645701	0.113150141	0.082856884	0.427638141
TCGA-CV-7238-11A	0.030562661	0.083166492	0.108512036	0.024953164	0	0.293417396
TCGA-CV-7238-01A	0.05737236	0.214293502	0.173995385	0.144076858	0.073867007	0.456904945
TCGA-CV-7242-11A	0.040228784	0.08131249	0.141677887	0.052358977	0.047785142	0.307336592
TCGA-CV-7242-01A	0.183384529	0.168354678	0.338681213	0.134464351	0.078119659	0.488564587
TCGA-CV-7243-01A	0.094925521	0.087308469	0.082576968	0.038264258	0	0.304067195
TCGA-CV-7245-11A	0	0.112985128	0.131979415	0.08236323	0.191384647	0.343950927
TCGA-CV-7245-01A	0.048124129	0.076354776	0.117583866	0.04466133	0	0.337100017
TCGA-CV-7247-01A	0.04748743	0.102649176	0.063787528	0.033188011	0.010427063	0.288864489
TCGA-CV-7248-01A	0.221013634	0.210829157	0.216159522	0.092034748	0.115244675	0.510007641
TCGA-CV-7250-11A	0.087667538	0.190466861	0.213336669	0.08373067	0.039928131	0.424227871
TCGA-CV-7250-01A	0.042634892	0.095505058	0.143653614	0.064244251	0.033436543	0.331448159
TCGA-CV-7252-11A	0.041013685	0.070807803	0.161826575	0.02046971	0	0.305383948
